caso_id,llamante_descripcion,llamante_genero,llamante_vinculo_ninios_presentes,violencia_tipo,victima_edad,victima_rango_etario,victima_genero,victima_cantidad,agresor_cantidad,agresor_genero,agresor_relacion_victima,llamado_derivacion,llamado_fecha,llamado_hora,llamado_region
459796,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-08,17:46,Metropolitana
459799,Familiar,Masculino,Otro familiar,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-08,17:57,Metropolitana
459801,Familiar,Femenino,No hay niñas/os,Física y psicológica,79,Más de 60 años,Femenino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-08,18:23,Metropolitana
459802,Otra/o sobre una situación de conflicto familiar,NS/NC,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-08,21:47,Metropolitana
459809,Víctima,Femenino,Madre,Psicológica,38,30 a 39 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-10,09:02,Metropolitana
458412,Víctima,Masculino,No hay niñas/os,Psicológica,36,30 a 39 años,Masculino,1.0,2.0,Masculino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-05-10,12:00,Metropolitana
459816,Víctima,Femenino,No hay niñas/os,Psicológica,48,40 a 49 años,Femenino,3.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-10,12:33,Metropolitana
459817,Familiar,Masculino,Padre,Física y psicológica,12,12 a 17 años,Masculino,1.0,1.0,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-05-10,12:47,Metropolitana
459822,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,2.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-05-10,14:37,Metropolitana
459823,Víctima,Femenino,Otro familiar,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-10,14:50,Metropolitana
459824,Víctima,Femenino,Madre,Económica y psicológica,28,18 a 29 años,Femenino,3.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-10,15:19,Metropolitana
459825,Víctima,Femenino,Madre,Física y psicológica,32,30 a 39 años,Femenino,3.0,1.0,Masculino,Ex pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-10,15:32,Metropolitana
459749,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-10,15:48,Metropolitana
459826,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-10,18:03,Metropolitana
459830,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-11,00:37,Metropolitana
459831,Víctima,Femenino,Madre,Psicológica,13,12 a 17 años,Masculino,2.0,1.0,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-05-11,00:43,Metropolitana
459832,Familiar,Masculino,Padre,Física y psicológica,13,12 a 17 años,Femenino,2.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-11,05:25,Metropolitana
459837,Víctima,Femenino,Madre,Física y psicológica,38,30 a 39 años,Femenino,3.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-05-11,09:23,Metropolitana
459839,Vecina/o,Femenino,Otro/a no familiar,Psicológica,4,0 a 5 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-11,09:54,Metropolitana
459841,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-11,12:25,Metropolitana
459843,Víctima,Femenino,Padrastro,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Hermano/a,Está interviniendo o se deriva a otra institución,2024-05-11,16:03,Metropolitana
459844,Víctima,Femenino,Madre,Física y psicológica,20,18 a 29 años,Femenino,4.0,1.0,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-11,16:50,Metropolitana
459848,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-11,19:12,Metropolitana
459851,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-11,23:40,Metropolitana
459852,Víctima,Masculino,NS/NC,Psicológica,20,18 a 29 años,Masculino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-11,23:44,Metropolitana
458022,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-12,02:35,Metropolitana
459855,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1.0,2.0,Femenino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-05-12,02:43,Metropolitana
459857,Víctima,Femenino,NS/NC,Física y psicológica,30,30 a 39 años,Femenino,1.0,1.0,Femenino,NS/NC,Llamante solicitó información y/o orientación,2024-05-12,07:28,Metropolitana
459859,Víctima,Masculino,No hay niñas/os,Física y psicológica,30,30 a 39 años,Masculino,3.0,2.0,Femenino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-05-12,15:58,Metropolitana
459862,Víctima,Femenino,Madre,Económica y psicológica,48,40 a 49 años,Femenino,3.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-12,18:02,Metropolitana
459494,Víctima,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-12,19:48,Metropolitana
459616,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-13,01:38,Metropolitana
459864,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-13,01:52,Metropolitana
459865,Víctima,Femenino,No hay niñas/os,Psicológica,54,50 a 59 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-13,03:41,Metropolitana
459866,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-13,03:45,Metropolitana
458858,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-13,03:51,Metropolitana
457853,Víctima,Femenino,No hay niñas/os,Psicológica,66,Más de 60 años,NS/NC,1.0,1.0,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-05-13,07:36,Metropolitana
459868,Familiar,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,NS/NC,1.0,1.0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-05-13,09:25,Metropolitana
459869,Víctima,Femenino,Madre,Física y psicológica,35,30 a 39 años,Femenino,4.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-13,10:27,Metropolitana
458412,Víctima,Masculino,NS/NC,Psicológica,Sin dato,Sin dato,Masculino,1.0,2.0,NS/NC,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-05-13,10:36,Metropolitana
459871,Familiar,Femenino,NS/NC,Psicológica,80,Más de 60 años,Masculino,2.0,1.0,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-13,11:36,Metropolitana
459872,Vecina/o,Femenino,Otro/a no familiar,Psicológica,5,0 a 5 años,Masculino,3.0,2.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-13,11:53,Metropolitana
459874,Víctima,Femenino,Hermano/a,Física y psicológica,14,12 a 17 años,Femenino,2.0,2.0,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-13,13:54,Metropolitana
458412,Víctima,NS/NC,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1.0,1.0,NS/NC,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-05-13,15:26,Metropolitana
459874,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Otras,2024-05-13,15:27,Metropolitana
459875,Vecina/o,NS/NC,Otro/a no familiar,Física y psicológica,14,12 a 17 años,NS/NC,4.0,1.0,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-13,15:30,Metropolitana
459876,Víctima,NS/NC,No hay niñas/os,Psicológica,86,Más de 60 años,NS/NC,2.0,1.0,NS/NC,Hijo/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-13,15:44,Metropolitana
459878,Familiar,Femenino,Otro familiar,Psicológica,0,0 a 5 años,Masculino,1.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-05-13,16:02,Metropolitana
459879,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-13,17:14,Metropolitana
459880,Víctima,Femenino,Madre,Física y psicológica,40,40 a 49 años,Femenino,1.0,1.0,NS/NC,Ex pareja,Llamante solicitó información y/o orientación,2024-05-13,19:15,Metropolitana
459884,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-14,11:49,Metropolitana
459886,Víctima,Masculino,Otro familiar,Psicológica,Sin dato,Sin dato,Masculino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-05-14,12:21,Metropolitana
459887,Víctima,Femenino,NS/NC,Física y psicológica,42,40 a 49 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-14,12:21,Metropolitana
459786,Familiar,Masculino,Padre,Psicológica,2,0 a 5 años,Masculino,1.0,1.0,Masculino,NS/NC,Llamante solicitó información y/o orientación,2024-05-14,13:22,Metropolitana
459888,Familiar,Femenino,Otro familiar,Psicológica,23,18 a 29 años,Femenino,2.0,1.0,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-14,15:50,Metropolitana
459890,Víctima,Femenino,Madre,Psicológica,37,30 a 39 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-14,17:45,Metropolitana
459889,Otra Institución,Femenino,No hay niñas/os,Psicológica,18,18 a 29 años,Femenino,1.0,1.0,Femenino,Madre,Está interviniendo o se deriva a otra institución,2024-05-14,17:46,Metropolitana
459892,Familiar,Femenino,Otro familiar,Física y psicológica,71,Más de 60 años,Femenino,2.0,1.0,Femenino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-05-14,19:02,Metropolitana
459893,Víctima,Femenino,Madre,Psicológica,52,50 a 59 años,Femenino,1.0,1.0,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-14,19:42,Metropolitana
459895,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-15,01:11,Metropolitana
459896,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-15,01:31,Metropolitana
459907,Otro/a,Femenino,NS/NC,Psicológica,29,18 a 29 años,Femenino,1.0,1.0,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-05-15,13:25,Metropolitana
459908,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,0.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-05-15,14:04,Metropolitana
459609,Familiar,Femenino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,Masculino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-15,14:36,Metropolitana
459786,Familiar,Masculino,Padre,Psicológica,Sin dato,Sin dato,Masculino,0.0,1.0,NS/NC,Abuelo/a,Llamante solicitó información y/o orientación,2024-05-15,17:47,Metropolitana
459911,Familiar,Femenino,Otro familiar,Psicológica,14,12 a 17 años,Femenino,2.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-15,18:45,Metropolitana
459912,Familiar,Femenino,Madre,Psicológica,5,0 a 5 años,Femenino,1.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-05-15,18:53,Metropolitana
459913,Víctima,Femenino,Otro familiar,Psicológica,58,50 a 59 años,Femenino,1.0,1.0,Femenino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-05-15,19:06,Metropolitana
459914,Familiar,Masculino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,NS/NC,1.0,1.0,NS/NC,Ex pareja,Llamante solicitó información y/o orientación,2024-05-15,19:08,Metropolitana
459917,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-15,21:16,Metropolitana
459918,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-15,22:57,Metropolitana
459919,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-15,23:28,Metropolitana
459920,Familiar,Femenino,No hay niñas/os,Física y psicológica,66,Más de 60 años,Femenino,2.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-16,00:00,Metropolitana
459922,Víctima,NS/NC,Madre,Física y psicológica,36,30 a 39 años,NS/NC,3.0,1.0,NS/NC,Pareja,Llamante solicitó información y/o orientación,2024-05-16,07:24,Metropolitana
459921,Familiar,NS/NC,Otro familiar,Psicológica,0,0 a 5 años,NS/NC,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-16,07:26,Metropolitana
459925,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-16,10:35,Metropolitana
459926,Comisaría,Masculino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,NS/NC,1.0,1.0,NS/NC,NS/NC,Desplazamiento de un equipo movil a donde se encontraba la víctima,2024-05-16,11:08,Metropolitana
459928,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-16,11:55,Metropolitana
459929,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-16,11:58,Metropolitana
459931,Vecina/o,Femenino,Otro/a no familiar,Psicológica,6,06 a 11 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-16,12:17,Metropolitana
459934,Otra Institución,Masculino,No hay niñas/os,Física y psicológica,60,Más de 60 años,Femenino,1.0,1.0,Masculino,Pareja,Se planificó intervención para otro momento,2024-05-16,12:54,Metropolitana
459935,Víctima,Femenino,Madre,Psicológica,36,30 a 39 años,Femenino,1.0,2.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-16,12:56,Metropolitana
459936,Familiar,Femenino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,NS/NC,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-16,14:31,Metropolitana
459937,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-16,14:37,Metropolitana
459938,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-05-16,14:57,Metropolitana
459940,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-16,16:03,Metropolitana
459942,Víctima,NS/NC,No hay niñas/os,Psicológica,Sin dato,Sin dato,NS/NC,1.0,1.0,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-05-16,17:16,Metropolitana
459943,Otro/a,Femenino,Otro/a no familiar,Psicológica,24,18 a 29 años,Femenino,3.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-05-16,17:32,Metropolitana
459945,Familiar,Masculino,Otro familiar,Psicológica,84,Más de 60 años,Masculino,2.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-17,06:54,Metropolitana
459949,NS/NC,NS/NC,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-05-17,09:30,Metropolitana
459950,Familiar,Masculino,No hay niñas/os,Económica y psicológica,85,Más de 60 años,Masculino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-17,12:02,Metropolitana
459954,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,Pareja,Llamante solicitó información y/o orientación,2024-05-17,12:49,Metropolitana
459958,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,7,06 a 11 años,Masculino,3.0,2.0,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-17,17:09,Metropolitana
459963,Víctima,Femenino,No hay niñas/os,Física y psicológica,58,50 a 59 años,Femenino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-17,17:53,Metropolitana
459966,Víctima,Femenino,No hay niñas/os,Psicológica,54,50 a 59 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-17,21:49,Metropolitana
459967,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2.0,1.0,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-05-17,23:18,Metropolitana
459971,Comisaría,Masculino,No hay niñas/os,Psicológica,34,30 a 39 años,Femenino,1.0,1.0,Masculino,Ex pareja,Otras,2024-05-18,13:30,Metropolitana
459971,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Otras,2024-05-18,13:35,Metropolitana
459971,Otra Institución,Femenino,NS/NC,Psicológica,34,30 a 39 años,Femenino,1.0,1.0,Masculino,Ex pareja,Otras,2024-05-18,13:40,Metropolitana
459973,Víctima,Femenino,No hay niñas/os,Física y psicológica,19,18 a 29 años,Femenino,2.0,1.0,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-18,13:58,Metropolitana
459971,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Otras,2024-05-18,14:02,Metropolitana
459963,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Otras,2024-05-18,15:00,Metropolitana
459974,Otra/o sobre una situación de conflicto familiar,Masculino,Otro/a no familiar,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-18,18:22,Metropolitana
459975,Familiar,Femenino,Madre,Física y psicológica,3,0 a 5 años,Masculino,2.0,1.0,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-18,23:23,Metropolitana
459971,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Otras,2024-05-19,05:16,Metropolitana
459982,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-19,07:21,Metropolitana
459984,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-19,07:28,Metropolitana
459986,Otro/a,Masculino,Otro/a no familiar,Psicológica,27,18 a 29 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-19,09:49,Metropolitana
458412,Víctima,Masculino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,NS/NC,2.0,2.0,NS/NC,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-05-19,10:41,Metropolitana
459988,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-19,13:31,Metropolitana
459990,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-19,18:06,Metropolitana
459992,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-19,18:19,Metropolitana
459993,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-19,19:00,Metropolitana
459994,Familiar,Masculino,Otro familiar,Física y psicológica,Sin dato,Sin dato,Masculino,3.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-20,00:06,Metropolitana
459997,Familiar,Femenino,Otro familiar,Psicológica,Sin dato,Sin dato,Masculino,1.0,2.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-05-20,02:28,Metropolitana
459998,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-20,02:33,Metropolitana
460002,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-20,07:14,Metropolitana
460003,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-20,07:18,Metropolitana
460004,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-20,07:19,Metropolitana
460005,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-20,08:52,Metropolitana
460007,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,3.0,1.0,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-05-20,11:48,Metropolitana
460009,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-20,12:29,Metropolitana
460010,Familiar,Femenino,Madre,Psicológica,7,06 a 11 años,Masculino,2.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-05-20,13:00,Metropolitana
460012,Víctima,Femenino,Madre,Psicológica,53,50 a 59 años,Femenino,1.0,1.0,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-05-20,13:39,Metropolitana
460014,Familiar,Femenino,Hermano/a,Psicológica,Sin dato,Sin dato,Femenino,2.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-20,15:51,Metropolitana
460017,Víctima,Masculino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Masculino,1.0,1.0,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-20,16:27,Metropolitana
460020,Víctima,Femenino,Otro familiar,Física y psicológica,Sin dato,Sin dato,NS/NC,3.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-05-20,17:08,Metropolitana
460022,Víctima,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,3.0,1.0,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-05-20,17:26,Metropolitana
460023,Familiar,Femenino,Hermano/a,Física y psicológica,Sin dato,Sin dato,NS/NC,3.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-05-20,17:28,Metropolitana
460024,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-05-20,17:39,Metropolitana
460028,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-20,18:02,Metropolitana
460029,Víctima,Femenino,Hermano/a,Psicológica,Sin dato,Sin dato,Femenino,4.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-05-20,18:05,Metropolitana
460032,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-21,00:20,Metropolitana
460034,Familiar,Femenino,Hermano/a,Física y psicológica,Sin dato,Sin dato,Femenino,3.0,1.0,Masculino,Padrastro,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-05-21,08:00,Metropolitana
460036,Víctima,Masculino,No hay niñas/os,Física y psicológica,19,18 a 29 años,Masculino,2.0,1.0,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-05-21,09:56,Metropolitana
442305,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-05-21,11:30,Metropolitana
460037,Víctima,Femenino,No hay niñas/os,Psicológica,50,50 a 59 años,Femenino,1.0,1.0,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-05-21,11:46,Metropolitana
