caso_id,llamante_descripcion,llamante_genero,llamante_vinculo_ninios_presentes,violencia_tipo,victima_edad,victima_rango_etario,victima_genero,victima_cantidad,agresor_cantidad,agresor_genero,agresor_relacion_victima,llamado_derivacion,llamado_fecha,llamado_hora,llamado_region
459178,Vecina/o,Femenino,Otro/a no familiar,Psicológica,12,12 a 17 años,Femenino,3,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-03-25,14:44,Metropolitana
459179,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-25,15:17,Ns/Nc
459180,Otro/a,Femenino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,Femenino,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-03-25,15:27,Metropolitana
459181,Víctima,NS/NC,Madre,Psicológica,23,18 a 29 años,NS/NC,3,1,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-25,15:35,NOA
459182,Otra/o sobre una situación de conflicto familiar,Femenino,Otro familiar,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-25,16:04,Metropolitana
440785,Víctima,Femenino,NS/NC,Física y psicológica,62,Más de 60 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-25,16:07,Metropolitana
459185,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-03-25,17:56,Metropolitana
459184,Víctima,Femenino,Madre,Física y psicológica,27,18 a 29 años,Femenino,1,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-25,17:56,Metropolitana
459186,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,NS/NC,Ex pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-25,18:06,NEA
459187,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-25,18:14,Metropolitana
459188,Otra/o sobre una situación de conflicto familiar,NS/NC,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-25,18:40,Metropolitana
459189,NS/NC,Femenino,NS/NC,Psicológica,62,Más de 60 años,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-03-25,22:03,Metropolitana
459190,Víctima,Femenino,NS/NC,Económica y psicológica,22,18 a 29 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-25,22:06,Pampeana
459191,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-25,23:05,Metropolitana
459192,Víctima,Femenino,No hay niñas/os,Física y psicológica,18,18 a 29 años,Femenino,1,2,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-03-25,23:07,Metropolitana
457472,Víctima,Femenino,No hay niñas/os,Psicológica,62,Más de 60 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-25,23:56,Metropolitana
459193,Víctima,Femenino,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-26,00:58,NEA
459194,Familiar,Masculino,Padre,Física y psicológica,2,0 a 5 años,Femenino,1,2,NS/NC,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-03-26,03:07,Metropolitana
459195,Familiar,Femenino,Hermano/a,Física y psicológica,29,18 a 29 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-26,06:44,Metropolitana
458858,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-26,06:53,Metropolitana
459196,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,3,2,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-03-26,09:28,Metropolitana
459197,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,5,0 a 5 años,Femenino,3,1,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-26,10:28,Metropolitana
"459198,Víctima,Femenino,Madre,""Económica, física y psicológica"",36,30 a 39 años,Femenino,3,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-26,11:09,Metropolitana"
459199,Familiar,Femenino,Otro familiar,Psicológica,Sin dato,Sin dato,Femenino,2,2,Femenino,Madre,Llamante solicitó información y/o orientación,2024-03-26,11:47,Metropolitana
456930,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-26,12:39,NEA
459200,Víctima,Femenino,Hermano/a,Física y psicológica,18,18 a 29 años,Femenino,3,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-03-26,15:06,Metropolitana
459200,Víctima,Femenino,Hermano/a,Física y psicológica,18,18 a 29 años,Femenino,4,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-03-26,15:19,Metropolitana
"459201,Víctima,Femenino,Madre,""Física, sexual y psicológica"",53,50 a 59 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-26,16:23,Metropolitana"
459202,Víctima,Femenino,Hermano/a,Física y psicológica,20,18 a 29 años,Femenino,3,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-03-26,18:01,Pampeana
459204,Víctima,Femenino,No hay niñas/os,Física y psicológica,42,40 a 49 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-26,19:14,Metropolitana
459203,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,2,1,NS/NC,Pareja,Llamante solicitó información y/o orientación,2024-03-26,19:14,Ns/Nc
459205,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-26,19:25,Metropolitana
459206,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-26,21:02,Ns/Nc
459208,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-03-26,23:40,NOA
459211,Víctima,Femenino,Madre,Psicológica,34,30 a 39 años,Femenino,3,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-27,00:19,Metropolitana
459212,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-27,01:55,Ns/Nc
459213,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-27,03:04,Ns/Nc
459226,Víctima,Femenino,Otro familiar,Física y psicológica,17,12 a 17 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-03-27,07:29,Metropolitana
459230,Víctima,Femenino,NS/NC,Psicológica,24,18 a 29 años,Femenino,1,2,Femenino,Madre,Llamante solicitó información y/o orientación,2024-03-27,08:48,Metropolitana
459231,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2,2,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-03-27,09:26,Pampeana
459232,Familiar,Masculino,Otro familiar,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-03-27,10:07,NOA
459233,Familiar,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-27,10:43,Metropolitana
459234,Familiar,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Masculino,3,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-03-27,13:43,Metropolitana
459138,Familiar,Femenino,Otro familiar,Física y psicológica,5,0 a 5 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-03-27,14:39,Metropolitana
459235,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-27,18:09,Metropolitana
459236,Víctima,Femenino,NS/NC,Física y psicológica,37,30 a 39 años,Femenino,1,1,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-03-27,18:12,Pampeana
459237,Víctima,Femenino,No hay niñas/os,Física y psicológica,20,18 a 29 años,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-03-27,18:20,Metropolitana
459238,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-27,18:22,Metropolitana
458510,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-27,20:52,Patagonia
459240,Víctima,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-27,23:53,Metropolitana
457935,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-28,00:01,Metropolitana
459248,Otro/a,Femenino,Madre,Psicológica,Sin dato,Sin dato,Masculino,2,1,Femenino,NS/NC,Llamante solicitó información y/o orientación,2024-03-28,10:50,NEA
459249,Familiar,Masculino,Otro familiar,Psicológica,8,06 a 11 años,Femenino,4,2,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-28,11:39,Metropolitana
440785,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-28,12:10,Metropolitana
459251,Víctima,Femenino,NS/NC,Psicológica,33,30 a 39 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-28,12:31,Metropolitana
459252,Otro/a,Masculino,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-03-28,12:36,Metropolitana
459253,Víctima,Masculino,NS/NC,Física y psicológica,16,12 a 17 años,Masculino,1,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-03-28,12:46,Metropolitana
459256,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-28,19:27,Metropolitana
459257,Víctima,Femenino,NS/NC,Física y psicológica,40,40 a 49 años,Femenino,1,1,Masculino,Pareja,No había móviles y/o Equipos para realizar la intervención,2024-03-29,07:33,Metropolitana
459258,Vecina/o,Masculino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Masculino,3,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-29,07:39,Metropolitana
446360,Víctima,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-03-29,07:41,Metropolitana
459259,Víctima,NS/NC,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-03-29,10:51,Metropolitana
459261,Familiar,Masculino,No hay niñas/os,Psicológica,63,Más de 60 años,Femenino,1,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-29,11:14,Metropolitana
459263,Vecina/o,Femenino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-29,11:16,Metropolitana
459262,Familiar,Femenino,Madre,Psicológica,17,12 a 17 años,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-03-29,11:16,Metropolitana
459264,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,12,12 a 17 años,Masculino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-03-29,12:02,Metropolitana
459266,Familiar,Femenino,No hay niñas/os,Física y psicológica,78,Más de 60 años,Femenino,1,2,Masculino,Hijo/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-29,13:25,Metropolitana
458411,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-03-29,14:20,Patagonia
456847,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-03-29,14:21,Metropolitana
449212,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-03-29,14:22,Patagonia
409752,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-03-29,14:27,Patagonia
459268,Víctima,Masculino,No hay niñas/os,Psicológica,19,18 a 29 años,Masculino,1,1,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-29,14:47,Metropolitana
453970,Familiar,Femenino,Madre,Psicológica,8,06 a 11 años,Masculino,1,1,Femenino,Abuelo/a,Llamante solicitó información y/o orientación,2024-03-29,18:22,Metropolitana
459271,Víctima,Femenino,No hay niñas/os,Física y psicológica,48,40 a 49 años,Femenino,2,1,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-03-30,00:12,Metropolitana
459272,Comisaría,Masculino,NS/NC,Psicológica,25,18 a 29 años,Femenino,1,1,Masculino,Ex pareja,No había móviles y/o Equipos para realizar la intervención,2024-03-30,02:06,Metropolitana
459273,Familiar,Masculino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-30,03:53,Metropolitana
459275,Familiar,Femenino,Hermano/a,Física y psicológica,3,0 a 5 años,Femenino,3,2,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-03-30,10:10,Metropolitana
459276,Familiar,Femenino,No hay niñas/os,Física y psicológica,46,40 a 49 años,Masculino,1,2,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-03-30,11:20,Metropolitana
459277,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-30,11:41,Metropolitana
459279,Otra/o sobre una situación de conflicto familiar,Femenino,Otro familiar,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-03-30,19:01,Metropolitana
459281,Víctima,Femenino,Madre,Económica y psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-03-30,21:17,Metropolitana
459282,Víctima,Femenino,Hermano/a,Física y psicológica,16,12 a 17 años,Femenino,2,2,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-03-31,00:48,NOA
459283,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-03-31,12:22,Pampeana
459284,Comisaría,Masculino,No hay niñas/os,Física y psicológica,41,40 a 49 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-03-31,13:15,Metropolitana
213976,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-03-31,18:54,Metropolitana
448831,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-03-31,19:21,Metropolitana
459285,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-04-01,01:08,Metropolitana
459286,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-04-01,01:23,Metropolitana
459287,Familiar,Femenino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-04-01,01:58,Metropolitana
459288,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-04-01,02:09,Ns/Nc
459284,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-04-01,03:26,Metropolitana
459289,Vecina/o,NS/NC,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-04-01,04:02,Metropolitana
459290,Víctima,Masculino,No hay niñas/os,Psicológica,23,18 a 29 años,Masculino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-04-01,04:13,Pampeana
459291,Víctima,Femenino,Madre,Psicológica,27,18 a 29 años,Femenino,1,2,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-04-01,05:45,Metropolitana
459292,Otro/a,Masculino,No hay niñas/os,Económica y psicológica,27,18 a 29 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-04-01,06:10,Metropolitana
459293,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-04-01,07:16,Metropolitana
459138,Familiar,Femenino,Otro familiar,Física y psicológica,5,0 a 5 años,Femenino,1,1,Femenino,Madre,Está interviniendo o se deriva a otra institución,2024-04-03,10:13,Metropolitana
459296,Víctima,Femenino,Madre,Económica y psicológica,25,18 a 29 años,Femenino,4,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-04-03,14:43,Metropolitana
459297,Familiar,Femenino,Otro familiar,Psicológica,7,06 a 11 años,Masculino,2,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-04-03,15:49,Metropolitana
459300,Familiar,Masculino,Otro familiar,Física y psicológica,6,06 a 11 años,Masculino,1,1,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-04-08,17:59,NOA
459301,Víctima,Femenino,Madre,Psicológica,37,30 a 39 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-04-09,12:57,Metropolitana
459302,Víctima,Femenino,Madre,Psicológica,22,18 a 29 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-04-09,14:57,Metropolitana
"459304,Víctima,Femenino,Madre,""Física, sexual, psicológica y económica"",Sin dato,Sin dato,Masculino,4,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-04-10,17:00,Metropolitana"
459305,Otra Institución,Femenino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-04-10,17:30,Metropolitana
459306,Víctima,Masculino,Hermano/a,Psicológica,19,18 a 29 años,Masculino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-04-11,13:18,Metropolitana
459307,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,4,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-04-11,15:04,Metropolitana
459308,Familiar,Femenino,Hermano/a,Física y psicológica,18,18 a 29 años,Femenino,3,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-04-11,15:33,Metropolitana
459309,Vecina/o,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-04-11,16:00,Metropolitana
459310,Víctima,Femenino,Madre,Física y psicológica,34,30 a 39 años,Femenino,3,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-04-12,15:53,Metropolitana
459311,Familiar,NS/NC,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-04-12,16:26,Ns/Nc
459312,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,3,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-04-12,17:00,Metropolitana
"459313,Otro/a,Masculino,NS/NC,""Económica, física y psicológica"",20,18 a 29 años,Femenino,2,2,Femenino,Madre,Llamante solicitó información y/o orientación,2024-04-12,17:45,Metropolitana"
459314,Víctima,Femenino,Hermano/a,Psicológica,13,12 a 17 años,Femenino,1,2,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-04-15,09:56,NOA
459315,Familiar,Femenino,Otro familiar,Psicológica,71,Más de 60 años,Masculino,3,1,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-04-15,11:18,Metropolitana
459316,Vecina/o,Masculino,No hay niñas/os,Física y psicológica,80,Más de 60 años,Femenino,1,1,Femenino,Hijo/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-04-15,17:16,PAMPEANA
459317,Familiar,Femenino,No hay niñas/os,Física y psicológica,80,Más de 60 años,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-04-15,17:44,Metropolitana
459326,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-04-16,09:09,Metropolitana
458412,Víctima,Masculino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Masculino,2,1,Masculino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-04-16,09:47,Metropolitana
459327,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-04-16,11:13,Metropolitana
459328,Víctima,Femenino,Otro familiar,Psicológica,56,50 a 59 años,Femenino,4,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-04-16,12:37,Metropolitana
459329,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Masculino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-04-16,12:58,Metropolitana
459330,Víctima,Masculino,Madre,Psicológica,19,18 a 29 años,Masculino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-04-16,13:03,Metropolitana
459331,Víctima,Masculino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-04-16,13:12,Pampeana
459332,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-04-16,13:40,Pampeana
459333,Víctima,Femenino,Otro familiar,Psicológica,Sin dato,Sin dato,Masculino,1,1,Masculino,NS/NC,Llamante solicitó información y/o orientación,2024-04-16,13:41,Pampeana
459334,Víctima,Femenino,Madre,Psicológica,28,18 a 29 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-04-16,15:01,Metropolitana
459335,Víctima,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,2,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-04-16,15:24,Metropolitana
459336,Víctima,Femenino,NS/NC,Psicológica,23,18 a 29 años,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-04-16,15:47,Cuyo
459337,Familiar,Femenino,No hay niñas/os,Psicológica,34,30 a 39 años,Femenino,1,1,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-04-16,16:19,Metropolitana
"459338,Familiar,Masculino,Otro familiar,""Física, sexual y psicológica"",Sin dato,Sin dato,Femenino,5,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-04-16,17:27,Metropolitana"
459339,Otra Institución,Femenino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,Femenino,4,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-04-16,17:34,PAMPEANA
290209,Familiar,Femenino,Madre,Psicológica,9,06 a 11 años,Masculino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-04-17,00:38,Metropolitana
459344,NS/NC,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-04-17,00:41,Metropolitana
459345,Víctima,Femenino,No hay niñas/os,Psicológica,33,30 a 39 años,Femenino,2,1,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-04-17,07:41,Metropolitana
459347,Familiar,Masculino,Otro familiar,Física y psicológica,Sin dato,Sin dato,Masculino,1,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-04-17,09:47,NOA
459348,Familiar,Femenino,Hermano/a,Psicológica,8,06 a 11 años,Masculino,2,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-04-17,10:31,Ns/Nc
459349,Víctima,Femenino,No hay niñas/os,Psicológica,60,Más de 60 años,Femenino,1,1,Femenino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-04-17,11:23,NOA
459313,Otro/a,NS/NC,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-04-17,11:29,Metropolitana
456482,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-04-17,12:36,Metropolitana
459352,Familiar,Femenino,Otro familiar,Psicológica,23,18 a 29 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-04-17,13:42,Metropolitana
459353,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-04-17,13:47,Metropolitana
459354,Familiar,Femenino,Padre,Física y psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-04-17,14:05,Metropolitana
459355,Familiar,Masculino,No hay niñas/os,Psicológica,87,Más de 60 años,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-04-17,14:40,Metropolitana
459356,Familiar,Femenino,NS/NC,Psicológica,53,50 a 59 años,Femenino,1,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-04-17,15:25,PAMPEANA
459357,Familiar,Femenino,Hermano/a,Física y psicológica,56,50 a 59 años,Femenino,3,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-04-17,15:36,Metropolitana
